               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  80,            0.062119,           0.0037217,                   0,             0.69379,             0.50934,             0.55536,             0.23903,            0.061587,            0.004491,                   0,            0.001104,            0.001104,            0.001104
                  81,            0.062141,           0.0037696,                   0,             0.71666,             0.51383,             0.55818,             0.23739,             0.06162,           0.0045217,                   0,             0.00108,             0.00108,             0.00108
                  82,            0.061991,           0.0037501,                   0,             0.70795,             0.51251,             0.56235,             0.24479,            0.061091,            0.004494,                   0,            0.001056,            0.001056,            0.001056
                  83,             0.06219,           0.0037333,                   0,              0.7072,             0.50491,             0.55601,             0.23996,            0.061804,           0.0044445,                   0,            0.001032,            0.001032,            0.001032
                  84,            0.061854,            0.003675,                   0,             0.70748,             0.52007,             0.56321,             0.24453,            0.061237,           0.0044257,                   0,            0.001008,            0.001008,            0.001008
                  85,            0.061035,           0.0037538,                   0,             0.68866,             0.54416,             0.57361,             0.24398,            0.060819,           0.0044722,                   0,            0.000984,            0.000984,            0.000984
                  86,            0.062111,           0.0036818,                   0,             0.69093,             0.52542,             0.57797,             0.24711,            0.060385,           0.0045243,                   0,             0.00096,             0.00096,             0.00096
                  87,            0.061947,           0.0037298,                   0,             0.70344,             0.52687,             0.57735,             0.24395,            0.060496,           0.0045148,                   0,            0.000936,            0.000936,            0.000936
                  88,            0.060807,           0.0037629,                   0,              0.7187,             0.52007,             0.57656,             0.24598,            0.060396,            0.004441,                   0,            0.000912,            0.000912,            0.000912
                  89,            0.061305,           0.0037329,                   0,             0.69954,             0.53434,             0.57513,             0.24707,            0.060336,           0.0045076,                   0,            0.000888,            0.000888,            0.000888
                  90,            0.061146,           0.0037269,                   0,             0.71809,             0.53345,             0.57805,             0.24704,            0.060279,           0.0045078,                   0,            0.000864,            0.000864,            0.000864
                  91,            0.060292,           0.0037286,                   0,             0.71015,              0.5311,             0.57929,             0.24832,            0.060158,           0.0044435,                   0,             0.00084,             0.00084,             0.00084
                  92,            0.060551,           0.0036968,                   0,             0.70573,             0.53485,             0.57178,              0.2527,            0.060038,           0.0044751,                   0,            0.000816,            0.000816,            0.000816
                  93,            0.060276,           0.0036783,                   0,             0.70386,             0.53854,             0.57962,             0.24475,            0.060274,           0.0044816,                   0,            0.000792,            0.000792,            0.000792
                  94,            0.060261,            0.003675,                   0,             0.71453,             0.54237,              0.5896,             0.24995,            0.059851,              0.0045,                   0,            0.000768,            0.000768,            0.000768
                  95,            0.060389,           0.0036585,                   0,              0.7148,             0.54148,               0.588,             0.25319,            0.060084,           0.0044305,                   0,            0.000744,            0.000744,            0.000744
                  96,            0.060065,           0.0036127,                   0,             0.71335,              0.5388,             0.58746,             0.25177,            0.060115,           0.0044477,                   0,             0.00072,             0.00072,             0.00072
                  97,            0.059941,            0.003742,                   0,              0.7052,             0.53988,             0.58667,             0.25244,            0.059791,           0.0044604,                   0,            0.000696,            0.000696,            0.000696
                  98,            0.059688,           0.0036911,                   0,             0.71139,             0.54773,             0.58401,             0.25208,            0.059999,           0.0044665,                   0,            0.000672,            0.000672,            0.000672
                  99,            0.059532,           0.0036427,                   0,             0.72521,             0.54594,              0.5846,             0.25341,            0.060025,           0.0044539,                   0,            0.000648,            0.000648,            0.000648
